Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto_Cajetines;Longitud;Latitud
447306,8500000000;4469980,7800000000;26-08-2021;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;MONTES DE TOLEDO, CALLE, DE LOS;2;CargayDescarga;Línea;4;20,6;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6207484340;40.3787476310
447229,1100000000;4469305,5000000000;25-11-2013;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;42;CargayDescarga;Línea;2;10;LABORABLES DE  8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6216082150;40.3726589240
447217,3300000000;4469372,4500000000;28-03-2018;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA CAVERO, CALLE, DE LA;23;CargayDescarga;Línea;1;7,7;DE LUNESA VIERNES DE 10:00  A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6217524280;40.3732612170
447326,1400000000;4469538,6500000000;14-07-2003;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA DE VARGAS, CALLE, DE LA;3;CargayDescarga;Línea;2;11,1;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6204847020;40.3747653460
447287,0300000000;4469414,5600000000;03-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA NUEVA, CALLE, DE LA;16;CargayDescarga;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6209349890;40.3736458430
447353,0000000000;4469077,8800000000;28-03-2018;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PEÑA NUEVA, CALLE, DE LA;55;CargayDescarga;Línea;2;12;LABORABLES  DE LUNES A VIERNES DE 08:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6201300980;40.3706164440
447357,7100000000;4469873,1400000000;02-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PICO MAMPODRE, CALLE, DEL;19;CargayDescarga;Línea;1;8;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6201402390;40.3777813380
446978,4900000000;4470049,3500000000;14-03-2007;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;6;CargayDescarga;Línea;3;15,31;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6246220300;40.3793447110
446787,8100000000;4469937,9200000000;08-09-2006;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE ALAZORES, CALLE, DEL;25;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6268589720;40.3783282840
447535,3100000000;4469228,1800000000;04-12-2006;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;14;CargayDescarga;Batería;1;3;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6179951430;40.3719819170
447507,1300000000;4469305,0500000000;27-12-2012;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE GALAPAGAR, CALLE, DEL;6;CargayDescarga;Línea;3;15;laborables de 8 a 14 horas y de 16,30 a 19 horas excepto carga y descarga en linea;-3.6183334740;40.3726728460
446817,4400000000;4469979,8000000000;04-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE LAS PILAS, CALLE, DEL;16;CargayDescarga;Línea;2;13,35;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6265133640;40.3787077540
447285,4600000000;4469656,9500000000;20-09-2001;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;5;CargayDescarga;Línea;3;13,5;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6209736060;40.3758288130
447181,2000000000;4469555,6000000000;02-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE PORZUNA, CALLE, DEL;19;CargayDescarga;Línea;3;16,04;LAB.DE 8 A 14 H. Y DE16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.6221931470;40.3749092730
447191,2400000000;4469952,9000000000;31-01-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;PUERTO DE SOMOSIERRA, CALLE, DEL;6;CargayDescarga;Línea;1;7;LAB. DE 9 A 14 H. EXCEPTO CARGA Y DESCARGAEN LINEA;-3.6221078910;40.3784893990
447301,9000000000;4470074,9300000000;31-01-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;REAL DE ARGANDA, CALLE;2;CargayDescarga;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6208144960;40.3795954370
446753,1300000000;4470067,6300000000;04-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;44;CargayDescarga;Línea;1;12,33;LAB. DE 8 A 14 H. Y DE 16,3O A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6272782620;40.3794947110
446839,0900000000;4470154,2100000000;04-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;54;CargayDescarga;Línea;3;14,94;LAB. DE 8 A 14 H. Y DE 16,3O A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6262728930;40.3802805230
446549,7100000000;4469853,6300000000;18-03-2017;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SAN JAIME, CALLE, DE;4;CargayDescarga;Línea;1;7;LABORABLES DE 8 A 17 H EXCEPTO CARGA Y DESCARGA;-3.6296566100;40.3775542750
447415,9300000000;4469511,4400000000;15-10-2018;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA AITANA, CALLE, DE LA;5;CargayDescarga;Línea;1;7,5;LABORABLES DE LUNES A VIERNES DE 8:00 A 14:00 H Y DE 16:30 A 19:30 H Y SABADOS DE 8:00 A 14:00 H EXCEPTO CARGA Y DESCARGA;-3.6194246720;40.3745259070
447094,4600000000;4469943,1700000000;31-01-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA AYLLON, PLAZA, DE LA;1;CargayDescarga;Línea;2;13;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6232471600;40.3783953200
446812,4400000000;4470033,6300000000;16-01-2018;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE GREDOS, CALLE, DE LA;26;CargayDescarga;Línea;2;12;LABORABLES DE 10:00 A 13:00 H EL SEGUNDO JUEVES DE CADA MES EXCEPTO CARGA  Y DESCARGA;-3.6265767330;40.3791923610
447070,0900000000;4470248,1300000000;03-09-2004;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE GUADALUPE, CALLE, DE LA;9;CargayDescarga;Línea;2;12;LAB.DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA;-3.6235596510;40.3811408190
447049,9700000000;4469879,8800000000;23-11-2006;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE PALOMERAS, CALLE, DE LA;8;CargayDescarga;Línea;2;10;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6237659740;40.3778220750
447523,4900000000;4469199,7100000000;07-10-2021;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DE TORTEJADA, CALLE, DE LA;3;CargayDescarga;Línea;3;15;MIÉRCOLES, JUEVES Y VIERNES LABORABLES DE 8:30 A 19:00 H EXCEPTO CARGA Y DESCARGA;-3.6181321370;40.3717251740
447596,5400000000;4470036,5100000000;01-02-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA DEL TORCAL, CALLE, DE LA;7;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6173404810;40.3792678200
447006,1200000000;4470202,1400000000;31-01-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;17;CargayDescarga;Línea;2;10;LABORABLES DE 9 A 14 H Y DE 16.30 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6243093090;40.3807228460
447202,2100000000;4470125,3000000000;31-01-2005;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;39;CargayDescarga;Línea;3;16,5;Lab.de 8 a 14.00h. y de 16,30 a 19h. excepto: CARGA Y               DESCARGA;-3.6219929560;40.3800430890
447143,9900000000;4470150,5500000000;02-06-2016;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GADOR, CALLE, DE LA;29;CargayDescarga;Línea;2;13,1;Lab. de 9 a 14h. y de 16,30 a 20h.excepto carga y descarga;-3.6226809630;40.3802663130
447496,5400000000;4470188,7200000000;11-04-2013;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;34;CargayDescarga;Línea;3;12,22;Laborables de 8 a 14 horas y de 16.30 a 19 horas, excepto carga y descarga en línea;-3.6185309730;40.3806328340
447536,9500000000;4470234,6200000000;24-03-2020;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA GORDA, CALLE, DE LA;25;CargayDescarga;Línea;1;5;LAB. DE 9 A 11 H EXCEPTO CARGA Y DESCARGA;-3.6180587410;40.3810486300
447014,3200000000;4469956,7700000000;16-05-2017;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA MORENA, CALLE, DE LA;32;CargayDescarga;Línea;3;15;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6241922540;40.3785128330
447101,9100000000;4469992,9100000000;13-04-2000;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;67;CargayDescarga;Línea;3;16,36;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6231636230;40.3788440600
447040,4900000000;4469960,2200000000;16-05-2017;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;61;CargayDescarga;Línea;4;23,09;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6238843470;40.3785450910
447049,7600000000;4469983,1800000000;16-05-2017;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;63;CargayDescarga;Línea;4;23,3;LABORABLES DE 7:00 A 11:00 H EXCEPTO CARGA Y DESCARGA;-3.6237769740;40.3787529030
447195,5700000000;4470072,9200000000;27-01-2020;18  VILLA DE VALLECAS;18-01 CASCO HISTÓRICO DE VALLECAS;SIERRA VIEJA, CALLE, DE LA;81;CargayDescarga;Línea;2;12;LAB. DE 8 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6220668100;40.3795703990
448214,3000000000;4470546,6500000000;31-01-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;15;CargayDescarga;Línea;1;8;LAB DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6101047690;40.3839021890
448321,2600000000;4470650,4500000000;01-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;16;CargayDescarga;Línea;3;15;LABORABLES DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6088531430;40.3848441320
448395,1400000000;4470684,5800000000;11-10-2006;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 8;CargayDescarga;Línea;3;18;LAB.DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA EN LINEA ;-3.6079855130;40.3851563360
448303,1600000000;4470617,6500000000;01-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;CASTRILLO DE AZA, CALLE, DE;Fte 16;CargayDescarga;Línea;2;10;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6090636470;40.3845469380
448411,7200000000;4470031,4200000000;02-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;16;CargayDescarga;Línea;1;7;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.6077373650;40.3792729190
448578,2800000000;4470092,7300000000;07-10-2018;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;FUENTESPINA, CALLE, DE;8;CargayDescarga;Batería;4;17,5;LAB. DE 8 A 14 H Y DE 16:30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6057801410;40.3798353350
448408,4700000000;4470474,5500000000;01-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;7;CargayDescarga;Línea;3;15;LAB. DE 8 A 14 H. EXCEPTOCARGA Y DESCARGA;-3.6078113910;40.3832652320
448309,2600000000;4470400,9200000000;02-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;PUENTELARRA, CALLE, DE;13;CargayDescarga;Batería;7;18;LAB. DE 8 A 14 H. Y DE16,30 A 19 H.EXCEPTOCARGA Y DESCARGA;-3.6089742660;40.3825949280
447811,0200000000;4470225,3500000000;12-04-2019;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;SIERRA GORDA, CALLE, DE LA;S/N;CargayDescarga;Batería;1;3,7;;-3.6148293790;40.3809827400
448388,4200000000;4470177,2500000000;13-06-2014;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;VIRGEN DE LAS VIÑAS, CALLE, DE LA;20;CargayDescarga;Línea;2;12;LAB.DE 8 A 17 H.EXCEPTO CARGA Y DESCARGA;-3.6080236140;40.3805856230
448458,9300000000;4470352,0800000000;02-02-2005;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;15;CargayDescarga;Batería;5;13;lab. de 8 a 14h. y de 16,30 a 19 h. excepto: CARGA Y                DESCARGA;-3.6072070920;40.3821641210
448566,5600000000;4470421,1400000000;26-04-2018;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;4;CargayDescarga;Batería;9;23;LABORABLES  DE 8:00 A 20:00 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6059448090;40.3827931720
448522,2800000000;4470384,0300000000;09-09-2020;18  VILLA DE VALLECAS;18-02 SANTA EUGENIA;ZAZUAR, CALLE, DE;11;CargayDescarga;Batería;1;3;USO EXCLUSIVO CLIENTE;-3.6064633360;40.3824561580
449086,8300000000;4468652,9500000000;15-10-2013;18  VILLA DE VALLECAS;18-03 ENSANCHE DE VALLECAS;RAFAEL DE LEON, CALLE, DE;2;CargayDescarga;Línea;3;15;Laborables de 8 a 14 horas y de 16.30 a 19 horas excepto CARGA Y DESCARGA;-3.5996744730;40.3668962860
449420,2400000000;4472128,6300000000;29-04-2021;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ALCALDE PEDRO ESCARBASSIERE, CALLE, DE;5;CargayDescarga;Línea;4;23;;-3.5960235860;40.3982276240
448340,9300000000;4473111,7800000000;17-11-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10;LABORABLES DE 9 A 14 H EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.6088210000;40.4070184000
448340,9300000000;4473111,7800000000;17-11-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088210000;40.4070184000
448340,9300000000;4473111,7800000000;17-11-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088210000;40.4070184000
448340,9300000000;4473111,7800000000;17-11-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;ARTILLEROS, PASEO, DE LOS;19;CargayDescarga;Línea;2;10;Laborables 9 a 14 h y de 16 a 18 hExcepto Carga y DescargaEn línea;-3.6088210000;40.4070184000
447995,5100000000;4473310,4200000000;18-02-2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;72;CargayDescarga;Línea;3;17;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.6129079650;40.4087864910
448075,4500000000;4473254,7600000000;18-02-2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;52;CargayDescarga;Línea;3;14;Lab. de 9 a 20 h.excepto: CARGA Y DESCARGA;-3.6119613810;40.4082897360
448002,2600000000;4473142,9200000000;18-02-2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CALAHORRA, CALLE, DE;3;CargayDescarga;Línea;3;15;LAB.DE 9 A 14 H. Y DE 16,30 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.6128148590;40.4072779500
448511,8600000000;4472702,2500000000;27-11-2017;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;21;CargayDescarga;Línea;2;12;LABORABLES 8 A 14 H Y DE 16.30 A 19 H EXCEPTO CARGA Y DESCARGA;-3.6067735350;40.4033399540
448384,7400000000;4472747,2400000000;12-03-2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CONDESA VEGA DEL POZO, CALLE, DE LA;7;CargayDescarga;Línea;4;15;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6082753150;40.4037369570
448546,1700000000;4472451,7800000000;11-09-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;CRUZ DE LA MISA, CALLE, DE LA;3;CargayDescarga;Línea;1;9;LABORABLES DE LUNES A VIERNES DE 9:00 A 14:00 H  EXCEPTO CARGA Y DESCARGA;-3.6063490310;40.4010854800
448843,6600000000;4472660,9400000000;25-02-2015;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;FUENTE DE SAN PEDRO, CALLE, DE LA;12;CargayDescarga;Línea;2;8,43;LAB. DE 8 A 14 HEXCEPTO CARGA Y DESCARGA;-3.6028603480;40.4029883870
448647,4900000000;4472569,7500000000;23-09-2004;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;HORNO DE LABRADORES, CALLE, DEL;1;CargayDescarga;Línea;2;9,44;LAB. DE 9 A 13 H. Y DE 16 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6051646700;40.4021545040
448517,9600000000;4472586,3200000000;21-02-2005;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;REAL, AVENIDA;9;CargayDescarga;Línea;5;28;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6066922320;40.4022953370
448607,9900000000;4472786,2000000000;30-10-2009;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;27;CargayDescarga;Línea;3;19,01;EXCEPTO CARGA Y DESCARGALAB. DE 8 A 20 H.SAB. DE 9 A 14 H.;-3.6056476160;40.4041020450
448466,4800000000;4472781,5000000000;01-07-2010;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;20;CargayDescarga;Línea;2;11;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA ;-3.6073146940;40.4040510520
448426,8200000000;4472797,9500000000;12-03-2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;13;CargayDescarga;Línea;4;24;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA ;-3.6077834880;40.4041962970
448453,0400000000;4472796,2700000000;12-03-2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;15;CargayDescarga;Línea;2;12,02;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6074743770;40.4041829470
448505,3100000000;4472794,0300000000;12-03-2018;19  VICÁLVARO;19-01 CASCO HISTÓRICO DE VICÁLVARO;SAN CIPRIANO, CALLE, DE;19;CargayDescarga;Línea;6;37,28;LAB.DE 8 A 14 H.  EXCEPTO CARGA Y DESCARGA;-3.6068581610;40.4041665600
